strategy,family,config_id,params_json,AAPL_total_return,AAPL_sharpe,AAPL_max_drawdown,AAPL_win_rate,AAPL_profit_factor,AAPL_trades,AAPL_ml_prediction_coverage,AAPL_sharpe_delta,AAPL_pf_improved,AAPL_sharpe_improved,TSLA_total_return,TSLA_sharpe,TSLA_max_drawdown,TSLA_win_rate,TSLA_profit_factor,TSLA_trades,TSLA_ml_prediction_coverage,TSLA_sharpe_delta,TSLA_pf_improved,TSLA_sharpe_improved,NVDA_total_return,NVDA_sharpe,NVDA_max_drawdown,NVDA_win_rate,NVDA_profit_factor,NVDA_trades,NVDA_ml_prediction_coverage,NVDA_sharpe_delta,NVDA_pf_improved,NVDA_sharpe_improved,CBA_AX_total_return,CBA_AX_sharpe,CBA_AX_max_drawdown,CBA_AX_win_rate,CBA_AX_profit_factor,CBA_AX_trades,CBA_AX_ml_prediction_coverage,CBA_AX_sharpe_delta,CBA_AX_pf_improved,CBA_AX_sharpe_improved,mean_sharpe,median_sharpe,pooled_profit_factor,sharpe_improved_n,pf_improved_n,both_improved_n,zero_trade_n,window_id
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0003758866429115,-0.309565604526448,-0.0045696509051862,0.25,0.9291761298467832,12,1.0,0.0,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0015345336148325,-1.2211897335275117,-0.0040954271272179,0.4545454545454545,0.7571563221952351,11,1.0,0.0,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.8858018936005736,-0.7653776690269798,0.7904376480790826,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0003758866429115,-0.309565604526448,-0.0045696509051862,0.25,0.9291761298467832,12,1.0,0.0,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0015345336148325,-1.2211897335275117,-0.0040954271272179,0.4545454545454545,0.7571563221952351,11,1.0,0.0,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.8858018936005736,-0.7653776690269798,0.7904376480790826,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.00054019706069,-0.4477066900105291,-0.004569650905186,0.2857142857142857,0.9093005285574602,14,1.0,-0.1381410854840811,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0016362462663482,-1.2871219660032531,-0.0040954271272179,0.4166666666666667,0.7445892431009264,12,1.0,-0.06593223247574143,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.9368202230905291,-0.8674143280068911,0.785113344984083,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0003758866429115,-0.309565604526448,-0.0045696509051862,0.25,0.9291761298467832,12,1.0,0.0,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0016218935633245,-1.2745416766410749,-0.0040954271272179,0.4166666666666667,0.7468314340938054,12,1.0,-0.05335194311356317,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.8991398793789642,-0.7920536405837615,0.7870447042926244,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0003758866429115,-0.309565604526448,-0.0045696509051862,0.25,0.9291761298467832,12,1.0,0.0,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0016218935633245,-1.2745416766410749,-0.0040954271272179,0.4166666666666667,0.7468314340938054,12,1.0,-0.05335194311356317,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.8991398793789642,-0.7920536405837615,0.7870447042926244,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0004678161313836,-0.3883880324740527,-0.0045696509051859,0.3076923076923077,0.9118484235482376,13,1.0,-0.07882242794760469,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0015488875737446,-1.2338967894649493,-0.0040954271272179,0.4545454545454545,0.7548830571652662,11,1.0,-0.012707055937437595,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.908684264571834,-0.811142410969501,0.7851881979541991,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0003758866429115,-0.309565604526448,-0.0045696509051862,0.25,0.9291761298467832,12,1.0,0.0,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0015345336148325,-1.2211897335275117,-0.0040954271272179,0.4545454545454545,0.7571563221952351,11,1.0,0.0,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.8858018936005736,-0.7653776690269798,0.7904376480790826,0,0,0,0,evaluation_late_third
Mini TradingAgents,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0003758866429115,-0.309565604526448,-0.0045696509051862,0.25,0.9291761298467832,12,1.0,0.0,False,False,-0.0028519814651611,-2.727699410115651,-0.0052808082005676,0.2222222222222222,0.4660956493382125,9,1.0,0.0,False,False,-0.0015345336148325,-1.2211897335275117,-0.0040954271272179,0.4545454545454545,0.7571563221952351,11,1.0,0.0,False,False,0.0005157331340721,0.715247173767317,-0.0025348298386729,0.4,1.1564555782156845,15,1.0,0.0,False,False,-0.8858018936005736,-0.7653776690269798,0.7904376480790826,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016637467834834,1.1249571573899924,-0.0056049848683191,0.3333333333333333,1.2646809901379397,21,1.0,-0.059267105946519294,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057083229993046,-3.9864518133634217,-0.0068080850521859,0.3125,0.4928109303009392,16,1.0,-0.00307090226803286,False,False,0.0018699917297559,1.9594926721288568,-0.001631947213757,0.36,1.3630840300960596,25,1.0,-0.1474855379038582,False,False,-1.5587055750366146,-1.4307473279867147,0.6584845441403592,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0017558723171573,1.1842242633365117,-0.005604984868319,0.3,1.27931513412218,20,1.0,0.0,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057079549281821,-3.983380911095389,-0.006807717388178,0.3125,0.4934733456947171,16,1.0,0.0,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5062496885070118,-1.3995783238794386,0.6576562744021821,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0017558723171573,1.1842242633365117,-0.005604984868319,0.3,1.27931513412218,20,1.0,0.0,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057079549281821,-3.983380911095389,-0.006807717388178,0.3125,0.4934733456947171,16,1.0,0.0,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5062496885070118,-1.3995783238794386,0.6576562744021821,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",-0.0019691095606848,-1.6922555017664336,-0.0056049848683192,0.2857142857142857,0.7273283634504986,21,1.0,-2.8764797651029452,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057952684017138,-4.007992371190059,-0.0068949342863817,0.2941176470588235,0.4890330673898395,17,1.0,-0.02461146009467008,False,False,0.0018699917297559,1.9594926721288568,-0.001631947213757,0.36,1.3630840300960596,25,1.0,-0.1474855379038582,False,False,-2.268393879282381,-2.850123936478246,0.5673852763378566,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0014493985727581,0.9785236374274366,-0.0056049848683189,0.3,1.2198884169217952,20,1.0,-0.205700625909075,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057949497264678,-4.004991878402494,-0.0068946159636148,0.2941176470588235,0.4896929357846979,17,1.0,-0.021610967307105433,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5630775868110574,-1.5132341204875288,0.650365075157023,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0014493985727581,0.9785236374274366,-0.0056049848683189,0.3,1.2198884169217952,20,1.0,-0.205700625909075,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057949497264678,-4.004991878402494,-0.0068946159636148,0.2941176470588235,0.4896929357846979,17,1.0,-0.021610967307105433,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5630775868110574,-1.5132341204875288,0.650365075157023,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016637467834834,1.1249571573899924,-0.0056049848683191,0.3333333333333333,1.2646809901379397,21,1.0,-0.059267105946519294,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057083229993046,-3.9864518133634217,-0.0068080850521859,0.3125,0.4928109303009392,16,1.0,-0.00307090226803286,False,False,0.0018699917297559,1.9594926721288568,-0.001631947213757,0.36,1.3630840300960596,25,1.0,-0.1474855379038582,False,False,-1.5587055750366146,-1.4307473279867147,0.6584845441403592,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0017558723171573,1.1842242633365117,-0.005604984868319,0.3,1.27931513412218,20,1.0,0.0,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057079549281821,-3.983380911095389,-0.006807717388178,0.3125,0.4934733456947171,16,1.0,0.0,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5062496885070118,-1.3995783238794386,0.6576562744021821,0,0,0,0,evaluation_late_third
Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0017558723171573,1.1842242633365117,-0.005604984868319,0.3,1.27931513412218,20,1.0,0.0,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057079549281821,-3.983380911095389,-0.006807717388178,0.3125,0.4934733456947171,16,1.0,0.0,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5062496885070118,-1.3995783238794386,0.6576562744021821,0,0,0,0,evaluation_late_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0002041977163789,0.145742839092698,-0.0059485457606175,0.2105263157894736,1.0260576531760877,19,1.0,-1.0384814242438136,False,False,-0.0084208401985287,-6.531209145154557,-0.0104916585592911,0.3333333333333333,0.1800318673153364,12,1.0,-1.1983888288526714,False,False,-0.0021382434665864,-1.366418308809214,-0.0050012369114654,0.5,0.777826034073118,16,1.0,2.6169626022861747,True,True,-0.0054149703676323,-8.564545838742381,-0.0054149703676323,0.2352941176470588,0.0377219514069535,17,1.0,-10.671524048775096,False,False,-4.079107613403364,-3.9488137269818857,0.5272474038490546,1,1,1,0,evaluation_late_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",-0.0018404773734845,-1.0852996940332864,-0.0062917223772764,0.2272727272727272,0.8121766620096743,22,1.0,-2.269523957369798,False,False,-0.0142670294874855,-7.287593553735134,-0.016325638640339,0.2666666666666666,0.1291612810789309,15,1.0,-1.9547732374332485,False,False,-0.0033907914537399,-2.313389944611294,-0.0053945663601414,0.3529411764705882,0.6995581756609898,17,1.0,1.6699909664840948,True,True,0.0008498209500076,0.8909461751841022,-0.0019095773521846,0.391304347826087,1.1819235097797625,23,1.0,-1.2160320348486127,False,False,-2.4488342542989034,-1.6993448193222902,0.5574574283344835,1,1,1,0,evaluation_late_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",-0.0011173384988427,-0.6506113299586719,-0.0057250578649753,0.2083333333333333,0.8819800033942066,24,1.0,-1.8348355932951836,False,False,-0.0097004697277994,-4.965305307649507,-0.0107637292124844,0.2352941176470588,0.3246444672729197,17,1.0,0.3675150086523793,True,True,-0.0040144316067214,-2.7622100432678325,-0.0053185093642946,0.3684210526315789,0.6450440445996076,19,1.0,1.2211708678275563,True,True,0.0041195915199425,3.9642158603324993,-0.001631947213757,0.44,2.189738400336323,25,1.0,1.8572376502997843,True,True,-1.103477705135878,-1.7064106866132522,0.7224927591213901,3,3,3,0,evaluation_late_third
Multi-factor model,multifactor_weights,factor_baseline_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0007657797656228,0.5420373431737928,-0.0048072882007476,0.1764705882352941,1.122061753562859,17,1.0,-0.6421869201627188,False,False,-0.0075705547620448,-5.515006909613158,-0.0096431488627229,0.4166666666666667,0.2212239873829029,12,1.0,-0.18218659331127185,False,False,-0.0042658059192577,-2.814285341027532,-0.0056441009016632,0.3529411764705882,0.609750905532635,17,1.0,1.169095570067857,True,True,-0.0046440857878004,-9.250295143925737,-0.0046440857878004,0.2,0.0387823740437899,15,1.0,-11.357273353958451,False,False,-4.259387512848159,-4.164646125320345,0.5051627871997945,1,1,1,0,evaluation_late_third
Multi-factor model,multifactor_weights,factor_baseline_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0017558723171573,1.1842242633365117,-0.005604984868319,0.3,1.27931513412218,20,1.0,0.0,False,False,-0.0101118114869459,-5.332820316301886,-0.012179098415692,0.2857142857142857,0.2388621928740552,14,1.0,0.0,False,False,-0.0057079549281821,-3.983380911095389,-0.006807717388178,0.3125,0.4934733456947171,16,1.0,0.0,False,False,0.0020272993603058,2.106978210032715,-0.001631947213757,0.391304347826087,1.4693805123622778,23,1.0,0.0,False,False,-1.5062496885070118,-1.3995783238794386,0.6576562744021821,0,0,0,0,evaluation_late_third
